422,16/17,Barnsley,19
543,16/17,Atlético Huila,28
387,16/17,FK Haugesund,29
515,16/17,Swindon Town,35
706,16/17,Sparta Rotterdam,14
460,16/17,FK Bodø/Glimt,29
452,16/17,Piast Gliwice,31
437,16/17,Go Ahead Eagles,14
340,16/17,Millwall,35
403,16/17,Leyton Orient,36
267,16/17,Kilmarnock,23
548,16/17,Northampton Town,35
618,16/17,GwangJu FC,17
529,16/17,Bradford City,35
414,16/17,Tours FC,33
439,16/17,Boyacá Chicó FC,28
572,16/17,Accrington Stanley,36
508,16/17,Dundee FC,23
502,16/17,Milton Keynes Dons,35
442,16/17,Motherwell,23
470,16/17,Korona Kielce,31
473,16/17,Lillestrøm SK,29
505,16/17,Górnik Łęczna,31
510,16/17,Chesterfield,35
408,16/17,Fleetwood Town,35
525,16/17,Ross County FC,23
707,16/17,Omiya Ardija,40
708,16/17,AC Horsens,9
417,16/17,Fortaleza CEIF,28
709,16/17,Jönköpings Södra IF,32
626,16/17,FC Lugano,25
630,16/17,Club Atlético Temperley,18
534,16/17,Oxford United,35
613,16/17,Tromsø IL,29
636,16/17,Al Qadisiyah,20
558,16/17,Silkeborg IF,9
710,16/17,Wisła Płock,31
567,16/17,Al Khaleej,20
623,16/17,Viborg FF,9
527,16/17,Plymouth Argyle,36
519,16/17,Oldham Athletic,35
622,16/17,Bristol Rovers,35
524,16/17,Newcastle Jets,13
711,16/17,Vegalta Sendai,40
492,16/17,Crewe Alexandra,36
498,16/17,St. Johnstone FC,23
413,16/17,Al Raed,20
528,16/17,Rochdale,35
523,16/17,Portsmouth,36
550,16/17,SCR Altach,21
494,16/17,Peterborough United,35
512,16/17,Doncaster Rovers,36
628,16/17,Football Bourg En Bresse Peronnas 01,33
712,16/17,Avispa Fukuoka,40
455,16/17,Cittadella,30
479,16/17,Sarpsborg 08 FF,29
516,16/17,Ruch Chorzów,31
568,16/17,Stevenage,36
713,16/17,Östersunds FK,32
633,16/17,SV Mattersburg,21
632,16/17,Bruk-Bet Termalica Nieciecza,31
541,16/17,Scunthorpe United,35
463,16/17,Partick Thistle FC,23
369,16/17,Helsingborgs IF,32
714,16/17,Suwon FC,17
503,16/17,Walsall,35
545,16/17,Luton Town,36
501,16/17,Shrewsbury,35
521,16/17,Wolfsberger AC,21
715,16/17,Arka Gdynia,31
465,16/17,IK Start,29
445,16/17,Notts County,36
716,16/17,SKN St. Pölten,21
480,16/17,SV Ried,21
551,16/17,AFC Wimbledon,35
717,16/17,Amiens SC,33
416,16/17,Blackpool,36
392,16/17,FC Thun,25
497,16/17,Central Coast Mariners,13
526,16/17,Carlisle United,36
483,16/17,Sogndal Fotball,29
637,16/17,Al Wehda,20
536,16/17,Dundalk,37
562,16/17,Exeter City,36
513,16/17,Crawley Town,36
634,16/17,GIF Sundsvall,32
518,16/17,Yeovil Town,36
569,16/17,Wycombe Wanderers,36
517,16/17,Colchester United,36
520,16/17,FC Admira Wacker Mödling,21
560,16/17,Mansfield Town,36
532,16/17,Cheltenham Town,36
495,16/17,Gefle IF,32
555,16/17,Cambridge United,36
565,16/17,Derry City,37
557,16/17,Morecambe,36
635,16/17,Barnet,36
718,16/17,Grimsby Town,36
530,16/17,Hartlepool United,36
504,16/17,St. Patrick's Athletic,37
546,16/17,Falkenbergs FF,32
570,16/17,Sligo Rovers,37
566,16/17,Newport County,36
563,16/17,Shamrock Rovers,37
719,16/17,Al Batin,20
561,16/17,Cork City,37
573,16/17,Bohemian FC,37
639,16/17,Galway United,37
577,16/17,Bray Wanderers,37
640,16/17,Longford Town,37
720,16/17,Wexford Youths,37
721,16/17,Finn Harps,37
1,17/18,Real Madrid,0
0,17/18,FC Barcelona,0
3,17/18,Paris Saint-Germain,2
2,17/18,FC Bayern München,1
5,17/18,Manchester United,3
4,17/18,Chelsea,3
9,17/18,Juventus,4
6,17/18,Manchester City,3
8,17/18,Arsenal,3
11,17/18,Atlético Madrid,0
10,17/18,Tottenham Hotspur,3
24,17/18,Milan,4
7,17/18,Borussia Dortmund,1
22,17/18,Inter,4
12,17/18,Napoli,4
17,17/18,Liverpool,3
43,17/18,Beşiktaş JK,5
13,17/18,Roma,4
27,17/18,Bayer 04 Leverkusen,1
19,17/18,AS Saint-Étienne,2
21,17/18,AS Monaco,2
111,17/18,1. FC Köln,1
37,17/18,Athletic Club de Bilbao,0
39,17/18,Villarreal CF,0
15,17/18,FC Schalke 04,1
108,17/18,Atalanta,4
35,17/18,Olympique de Marseille,2
72,17/18,Torino,4
26,17/18,Real Sociedad,0
120,17/18,Genoa,4
20,17/18,Lazio,4
275,17/18,RB Leipzig,1
36,17/18,,8
53,17/18,Olympique Lyonnais,2
28,17/18,FC Porto,7
51,17/18,Southampton,3
41,17/18,Sporting CP,7
32,17/18,Everton,3
85,17/18,Leicester City,3
63,17/18,Borussia Mönchengladbach,1
135,17/18,OGC Nice,2
54,17/18,RCD Espanyol,0
23,17/18,Valencia CF,0
30,17/18,SL Benfica,7
48,17/18,Sevilla FC,0
60,17/18,Toronto FC,10
94,17/18,RC Celta,0
214,17/18,UD Las Palmas,0
29,17/18,Stoke City,3
55,17/18,Spartak Moscow,6
38,17/18,TSG 1899 Hoffenheim,1
69,17/18,Hertha BSC,1
578,17/18,New York City FC,10
31,17/18,VfL Wolfsburg,1
64,17/18,West Ham United,3
42,17/18,FC Girondins de Bordeaux,2
77,17/18,Sassuolo,4
580,17/18,Antalyaspor,5
112,17/18,Sampdoria,4
242,17/18,Bournemouth,3
18,17/18,Zenit St. Petersburg,6
46,17/18,Lokomotiv Moscow,6
14,17/18,Galatasaray SK,5
191,17/18,Watford,3
125,17/18,SV Werder Bremen,1
49,17/18,Shakhtar Donetsk,11
40,17/18,Swansea City,3
71,17/18,Ajax,14
155,17/18,Crystal Palace,3
52,17/18,Eintracht Frankfurt,1
25,17/18,PFC CSKA Moscow,6
75,17/18,West Bromwich Albion,3
34,17/18,Fenerbahçe SK,5
82,17/18,Real Betis,0
158,17/18,SD Eibar,0
412,17/18,Chicago Fire,10
56,17/18,LOSC Lille,2
141,17/18,San Lorenzo de Almagro,18
166,17/18,Tigres U.A.N.L.,12
240,17/18,Burnley,3
16,17/18,Fiorentina,4
149,17/18,Deportivo de La Coruña,0
73,17/18,LA Galaxy,10
79,17/18,FC Krasnodar,6
579,17/18,Orlando City SC,10
310,17/18,Bologna,4
674,17/18,Vissel Kobe,40
113,17/18,Feyenoord,14
143,17/18,Chievo Verona,4
137,17/18,Montreal Impact,10
313,17/18,U.N.A.M.,12
381,17/18,Angers SCO,2
124,17/18,RSC Anderlecht,24
238,17/18,Independiente,18
65,17/18,Newcastle United,3
722,17/18,Atlanta United,10
33,17/18,Hamburger SV,1
76,17/18,PSV,14
62,17/18,Málaga CF,0
150,17/18,Club Atlético Lanús,18
66,17/18,Hannover 96,1
315,17/18,Deportivo Alavés,0
70,17/18,VfB Stuttgart,1
226,17/18,Medipol Başakşehir FK,5
163,17/18,Club Tijuana,12
723,17/18,Sparta Praha,42
119,17/18,1. FSV Mainz 05,1
106,17/18,FC Augsburg,1
641,17/18,Alanyaspor,5
146,17/18,Standard de Liège,24
83,17/18,Udinese,4
581,17/18,Kayserispor,5
114,17/18,Portland Timbers,10
67,17/18,Getafe CF,0
496,17/18,CD Leganés,0
57,17/18,Trabzonspor,5
129,17/18,FC Basel 1893,25
93,17/18,FC Nantes,2
109,17/18,Montpellier HSC,2
78,17/18,Olympiacos CFP,15
139,17/18,Rubin Kazan,6
156,17/18,Monterrey,12
212,17/18,KRC Genk,24
180,17/18,Wolverhampton Wanderers,19
329,17/18,Dijon FCO,2
59,17/18,Querétaro,12
231,17/18,Brighton & Hove Albion,3
161,17/18,PAOK,15
80,17/18,Stade Rennais FC,2
134,17/18,Club América,12
133,17/18,Boca Juniors,18
90,17/18,SC Braga,7
50,17/18,Aston Villa,19
312,17/18,Colorado Rapids,10
704,17/18,SPAL,4
168,17/18,En Avant de Guingamp,2
307,17/18,Rangers FC,23
86,17/18,Racing Club,18
642,17/18,Club Necaxa,12
127,17/18,Bursaspor,5
45,17/18,Seattle Sounders FC,10
203,17/18,KV Oostende,24
330,17/18,Rosario Central,18
87,17/18,Granada CF,16
208,17/18,Pachuca,12
217,17/18,Akhisar Belediyespor,5
228,17/18,Junior FC,28
142,17/18,River Plate,18
136,17/18,Columbus Crew SC,10
104,17/18,Levante UD,0
195,17/18,Al Ahli,20
95,17/18,Toulouse Football Club,2
213,17/18,Independiente Medellín,28
171,17/18,Vitória Guimarães,7
246,17/18,Real Sporting de Gijón,16
179,17/18,Middlesbrough,19
343,17/18,Huddersfield Town,3
88,17/18,Fulham,19
176,17/18,Club Brugge KV,24
300,17/18,Leeds United,19
319,17/18,KAA Gent,24
229,17/18,Stade Malherbe Caen,2
353,17/18,Girona FC,0
472,17/18,Djurgårdens IF,32
314,17/18,FC St. Gallen,25
724,17/18,Royal Antwerp FC,24
99,17/18,Norwich City,19
258,17/18,AC Ajaccio,33
306,17/18,BSC Young Boys,25
200,17/18,Universidad de Chile,27
132,17/18,Colo-Colo,27
268,17/18,Derby County,19
97,17/18,Kaizer Chiefs,22
122,17/18,Celtic,23
110,17/18,Sunderland,19
144,17/18,Cagliari,4
91,17/18,Rayo Vallecano,16
204,17/18,Estudiantes de La Plata,18
130,17/18,Hellas Verona,4
187,17/18,Club León,12
182,17/18,Rio Ave FC,7
175,17/18,Atlético Nacional,28
655,17/18,Santos,38
658,17/18,Cruzeiro,38
650,17/18,Grêmio,38
592,17/18,Fluminense,38
653,17/18,Palmeiras,38
661,17/18,São Paulo,38
257,17/18,Grasshopper Club Zürich,25
154,17/18,FC Utrecht,14
384,17/18,Frosinone,30
92,17/18,FC Red Bull Salzburg,21
186,17/18,FC Groningen,14
89,17/18,Al Hilal,20
582,17/18,Osmanlıspor,5
677,17/18,RC Strasbourg Alsace,2
263,17/18,Monarcas Morelia,12
725,17/18,Cerezo Osaka,40
96,17/18,SC Freiburg,1
255,17/18,Santos Laguna,12
594,17/18,Club Atlético Huracán,18
273,17/18,Brescia,30
368,17/18,Club Atlético Banfield,18
350,17/18,Western Sydney Wanderers,13
469,17/18,Perth Glory,13
227,17/18,Deportivo Toluca,12
372,17/18,FC Ufa,6
162,17/18,Cruz Azul,12
185,17/18,Universidad Católica,27
271,17/18,CD O'Higgins,27
291,17/18,FC Ingolstadt 04,26
427,17/18,Crotone,4
174,17/18,AZ Alkmaar,14
74,17/18,Hull City,19
105,17/18,New England Revolution,10
726,17/18,Göztepe SK,5
115,17/18,Panathinaikos FC,15
274,17/18,Legia Warszawa,31
717,17/18,Amiens SC,2
194,17/18,Club Atlas,12
47,17/18,Dinamo Moscow,6
61,17/18,Melbourne City FC,13
138,17/18,Vancouver Whitecaps FC,10
152,17/18,Vitesse,14
159,17/18,CA Osasuna,16
668,17/18,GD Chaves,7
318,17/18,Guadalajara,12
294,17/18,Birmingham City,19
464,17/18,SV Darmstadt 98,26
237,17/18,Clube Sport Marítimo,7
645,17/18,Club Athletico Paranaense,38
672,17/18,Atlético Mineiro,38
646,17/18,Botafogo,38
688,17/18,Avaí FC,38
648,17/18,Coritiba,38
702,17/18,Benevento,4
603,17/18,Club Atlético Colón,18
337,17/18,ADO Den Haag,14
118,17/18,Al Ittihad,20
254,17/18,Reading,19
244,17/18,FC Paços de Ferreira,7
218,17/18,Atiker Konyaspor,5
197,17/18,Sheffield Wednesday,19
198,17/18,San Jose Earthquakes,10
727,17/18,AEK Athens,15
207,17/18,Ulsan Hyundai FC,17
728,17/18,CD Aves,7
385,17/18,1. FC Union Berlin,26
102,17/18,Newell's Old Boys,18
190,17/18,Palermo,30
247,17/18,FC Dallas,10
345,17/18,Godoy Cruz,18
103,17/18,Real Valladolid CF,16
147,17/18,Independiente Santa Fe,28
308,17/18,Brisbane Roar,13
296,17/18,SC Heerenveen,14
241,17/18,Bari,30
157,17/18,FC Lorient,33
617,17/18,Argentinos Juniors,18
269,17/18,Unión Española,27
430,17/18,CD Universidad de Concepción,27
297,17/18,Santiago Wanderers,27
448,17/18,Deportes Iquique,27
192,17/18,FC Rostov,6
206,17/18,Terek Grozny,6
81,17/18,New York Red Bulls,10
418,17/18,Kalmar FF,32
189,17/18,FC København,9
222,17/18,Real Zaragoza,16
210,17/18,Sporting Kansas City,10
309,17/18,Puebla FC,12
311,17/18,Deportivo Cali,28
396,17/18,Vitória de Setúbal,7
334,17/18,FC Seoul,17
589,17/18,Gimnàstic de Tarragona,16
183,17/18,Club Atlético Tigre,18
225,17/18,Belgrano de Córdoba,18
265,17/18,CD Tenerife,16
140,17/18,Al Nassr,20
224,17/18,Sydney FC,13
101,17/18,FC Metz,2
344,17/18,Nîmes Olympique,33
488,17/18,1. FC Heidenheim 1846,26
644,17/18,Ponte Preta,38
656,17/18,Sport Club do Recife,38
458,17/18,Defensa y Justicia,18
729,17/18,Portimonense SC,7
326,17/18,FC Sion,25
420,17/18,Arsenal Tula,6
352,17/18,SK Rapid Wien,21
618,17/18,GwangJu FC,17
128,17/18,Real Salt Lake,10
325,17/18,Moreirense FC,7
84,17/18,Jeonbuk Hyundai Motors,17
687,17/18,Cádiz CF,16
116,17/18,Sivasspor,5
223,17/18,Fortuna Düsseldorf,26
328,17/18,DC United,10
669,17/18,Urawa Red Diamonds,40
401,17/18,ESTAC Troyes,2
484,17/18,Sangju Sangmu FC,17
282,17/18,Os Belenenses,7
259,17/18,Empoli,30
167,17/18,Estoril Praia,7
362,17/18,FC St. Pauli,26
364,17/18,Brentford,19
219,17/18,Malmö FF,32
266,17/18,AJ Auxerre,33
363,17/18,Boavista FC,7
730,17/18,Lobos BUAP,12
731,17/18,Minnesota United FC,10
287,17/18,Pescara,30
327,17/18,Heracles Almelo,14
424,17/18,Adelaide United,13
732,17/18,US Cremonese,30
286,17/18,Ipswich Town,19
215,17/18,Melbourne Victory,13
301,17/18,Eintracht Braunschweig,26
636,17/18,Al Qadisiyah,20
438,17/18,CD Antofagasta,27
698,17/18,CD Everton de Viña del Mar,27
425,17/18,CD Huachipato,27
354,17/18,AS Nancy Lorraine,33
211,17/18,AIK,32
395,17/18,FC Midtjylland,9
270,17/18,VfL Bochum 1848,26
220,17/18,Rosenborg BK,29
262,17/18,Suwon Samsung Bluewings,17
700,17/18,KAS Eupen,24
277,17/18,Racing Club de Lens,33
593,17/18,Real Oviedo,16
177,17/18,UD Almería,16
148,17/18,Córdoba CF,16
209,17/18,Kardemir Karabükspor,5
290,17/18,Gençlerbirliği SK,5
585,17/18,FC Anzhi Makhachkala,6
230,17/18,Philadelphia Union,10
107,17/18,Stade de Reims,33
733,17/18,Venezia FC,30
131,17/18,1. FC Nürnberg,26
671,17/18,Kashiwa Reysol,40
178,17/18,Orlando Pirates,22
331,17/18,FC Ural Yekaterinburg,6
279,17/18,Millonarios FC,28
264,17/18,Once Caldas,28
734,17/18,Atlético Clube Goianiense,38
659,17/18,Vitória,38
44,17/18,Brøndby IF,9
339,17/18,Gimnasia y Esgrima La Plata,18
666,17/18,CD Feirense,7
323,17/18,FC Barcelona B,16
664,17/18,Gamba Osaka,40
690,17/18,Kashima Antlers,40
281,17/18,Perugia,30
506,17/18,Preston North End,19
68,17/18,Queens Park Rangers,19
355,17/18,Aalborg BK,9
382,17/18,FK Austria Wien,21
459,17/18,Bristol City,19
184,17/18,Molde FK,29
365,17/18,Tiburones Rojos de Veracruz,12
284,17/18,Carpi,30
298,17/18,IFK Göteborg,32
283,17/18,Nottingham Forest,19
735,17/18,Yeni Malatyaspor,5
245,17/18,1. FC Kaiserslautern,26
736,17/18,Shimizu S-Pulse,40
621,17/18,Cortuluá,28
188,17/18,Sporting de Charleroi,24
514,17/18,IFK Norrköping,32
332,17/18,Spezia,30
406,17/18,GFC Ajaccio,33
606,17/18,US Salernitana 1919,30
678,17/18,Club Atlético Talleres,18
493,17/18,Albacete BP,16
737,17/18,FC Tosno,6
394,17/18,KV Kortrijk,24
348,17/18,IF Elfsborg,32
691,17/18,FC Lausanne-Sport,25
165,17/18,Kasimpaşa SK,5
333,17/18,Willem II,14
534,17/18,Oxford United,35
305,17/18,SV Zulte-Waregem,24
58,17/18,Parma,30
360,17/18,Śląsk Wrocław,31
485,17/18,FC Pro Vercelli 1892,30
667,17/18,Kawasaki Frontale,40
626,17/18,FC Lugano,25
397,17/18,Rionegro Águilas,28
423,17/18,AD Alcorcón,16
153,17/18,FC Twente,14
597,17/18,Novara,30
595,17/18,DSC Arminia Bielefeld,26
419,17/18,Amkar Perm,6
377,17/18,Deportes Tolima,28
665,17/18,FC Tokyo,40
601,17/18,Unión de Santa Fe,18
409,17/18,Al Faisaly,20
647,17/18,Chapecoense,38
599,17/18,SD Huesca,16
367,17/18,Jeju United FC,17
235,17/18,Houston Dynamo,10
675,17/18,CF Reus Deportiu,16
388,17/18,Alianza Petrolera,28
383,17/18,KV Mechelen,24
477,17/18,Excelsior,14
482,17/18,Cracovia,31
711,17/18,Vegalta Sendai,40
292,17/18,Lech Poznań,31
236,17/18,FC Luzern,25
605,17/18,Hammarby IF,32
233,17/18,SpVgg Greuther Fürth,26
398,17/18,Aberdeen,23
389,17/18,SK Brann,29
386,17/18,SV Sandhausen,26
738,17/18,Cultural Leonesa,16
584,17/18,CD Tondela,7
173,17/18,Cesena,30
432,17/18,BK Häcken,32
317,17/18,Virtus Entella,30
449,17/18,SønderjyskE,9
202,17/18,Sporting Lokeren,24
739,17/18,Al Fayha,20
361,17/18,CD Numancia,16
627,17/18,Heart of Midlothian,23
740,17/18,Chacarita Juniors,18
741,17/18,Curicó Unido,27
596,17/18,San Luis de Quillota,27
407,17/18,Audax Italiano,27
696,17/18,Club Deportes Temuco,27
341,17/18,CD Palestino,27
376,17/18,Lechia Gdańsk,31
436,17/18,Avellino,30
123,17/18,Cardiff City,19
497,17/18,Central Coast Mariners,13
632,17/18,Bruk-Bet Termalica Nieciecza,31
451,17/18,Pohang Steelers,17
452,17/18,Piast Gliwice,31
260,17/18,FC Sochaux-Montbéliard,33
619,17/18,San Martín de San Juan,18
454,17/18,La Equidad,28
707,17/18,Omiya Ardija,40
251,17/18,Strømsgodset IF,29
742,17/18,US Quevilly Rouen Métropole,33
695,17/18,Atlético Tucumán,18
680,17/18,Sagan Tosu,40
456,17/18,Al Taawoun,20
170,17/18,FC Zürich,25
676,17/18,Yokohama F. Marinos,40
199,17/18,Wisła Kraków,31
410,17/18,Jeonnam Dragons,17
689,17/18,Sevilla Atlético,16
705,17/18,SG Dynamo Dresden,26
145,17/18,PEC Zwolle,14
378,17/18,Royal Excel Mouscron,24
559,17/18,Burton Albion,19
628,17/18,Football Bourg En Bresse Peronnas 01,33
713,17/18,Östersunds FK,32
583,17/18,Sint-Truidense VV,24
743,17/18,América de Cali,28
435,17/18,Waasland-Beveren,24
744,17/18,Daegu FC,17
358,17/18,CD Lugo,16
615,17/18,Aarhus GF,9
745,17/18,VVV-Venlo,14
701,17/18,Lyngby BK,9
320,17/18,Pogoń Szczecin,31
660,17/18,Júbilo Iwata,40
507,17/18,US Orléans Loiret Football,33
441,17/18,SK Sturm Graz,21
746,17/18,Gangwon FC,17
553,17/18,Southend United,35
359,17/18,Ternana,30
391,17/18,Odds BK,29
614,17/18,MSV Duisburg,26
402,17/18,La Berrichonne de Châteauroux,33
747,17/18,AFC Eskilstuna,32
413,17/18,Al Raed,20
100,17/18,Vélez Sarsfield,18
380,17/18,Club Olimpo,18
470,17/18,Korona Kielce,31
392,17/18,FC Thun,25
181,17/18,Blackburn Rovers,35
249,17/18,Bolton Wanderers,19
490,17/18,FC Erzgebirge Aue,26
338,17/18,Odense Boldklub,9
638,17/18,Sandefjord Fotball,29
295,17/18,Charlton Athletic,35
316,17/18,Stade Brestois 29,33
400,17/18,Jagiellonia Białystok,31
527,17/18,Plymouth Argyle,35
651,17/18,Sanfrecce Hiroshima,40
117,17/18,Al Shabab,20
684,17/18,Ventforet Kofu,40
299,17/18,FC Nordsjælland,9
253,17/18,Arsenal de Sarandí,18
682,17/18,Patronato,18
479,17/18,Sarpsborg 08 FF,29
748,17/18,VfL Osnabrück,43
749,17/18,Lorca FC,16
500,17/18,Stabæk Fotball,29
422,17/18,Barnsley,19
598,17/18,Roda JC Kerkrade,14
366,17/18,Randers FC,9
429,17/18,Patriotas Boyacá FC,28
404,17/18,Incheon United FC,17
706,17/18,Sparta Rotterdam,14
481,17/18,Sheffield United,19
612,17/18,Jaguares de Córdoba,28
630,17/18,Club Atlético Temperley,18
503,17/18,Walsall,35
541,17/18,Scunthorpe United,35
692,17/18,FC Würzburger Kickers,43
234,17/18,Aalesunds FK,29
414,17/18,Tours FC,33
750,17/18,Holstein Kiel,26
370,17/18,Deportivo Pasto,28
751,17/18,Hibernian,23
468,17/18,Górnik Zabrze,31
752,17/18,SSV Jahn Regensburg,26
347,17/18,Le Havre AC,33
699,17/18,Atlético Bucaramanga,28
489,17/18,Chamois Niortais Football Club,33
550,17/18,SCR Altach,21
285,17/18,Vålerenga Fotball,29
455,17/18,Cittadella,30
710,17/18,Wisła Płock,31
475,17/18,VfR Aalen,43
753,17/18,Sandecja Nowy Sącz,31
428,17/18,Karlsruher SC,43
442,17/18,Motherwell,23
686,17/18,Albirex Niigata,40
543,17/18,Atlético Huila,28
431,17/18,Clermont Foot 63,33
349,17/18,NAC Breda,14
754,17/18,Hokkaido Consadole Sapporo,40
193,17/18,Wigan Athletic,35
604,17/18,Paris FC,33
755,17/18,Foggia,30
340,17/18,Millwall,19
261,17/18,Valenciennes FC,33
531,17/18,Hamilton Academical FC,23
756,17/18,VfL Sportfreunde Lotte,43
625,17/18,Zagłębie Lubin,31
757,17/18,SKA Khabarovsk,6
267,17/18,Kilmarnock,23
529,17/18,Bradford City,35
494,17/18,Peterborough United,35
545,17/18,Luton Town,36
525,17/18,Ross County FC,23
715,17/18,Arka Gdynia,31
523,17/18,Portsmouth,35
622,17/18,Bristol Rovers,35
624,17/18,Ascoli,30
542,17/18,Bury,35
473,17/18,Lillestrøm SK,29
201,17/18,Al Fateh,20
758,17/18,SpVgg Unterhaching,43
718,17/18,Grimsby Town,36
759,17/18,FC Hansa Rostock,43
467,17/18,Wellington Phoenix,13
760,17/18,Chemnitzer FC,43
486,17/18,Hobro IK,9
761,17/18,1. FC Magdeburg,43
708,17/18,AC Horsens,9
387,17/18,FK Haugesund,29
519,17/18,Oldham Athletic,35
483,17/18,Sogndal Fotball,29
443,17/18,Envigado FC,28
502,17/18,Milton Keynes Dons,35
762,17/18,SV Wehen Wiesbaden,43
763,17/18,SC Preußen Münster,43
764,17/18,SC Fortuna Köln,43
765,17/18,LASK Linz,21
498,17/18,St. Johnstone FC,23
508,17/18,Dundee FC,23
421,17/18,Rotherham United,35
528,17/18,Rochdale,35
549,17/18,Örebro SK,32
766,17/18,Ohod Club,20
416,17/18,Blackpool,35
767,17/18,SG Sonnenhof Großaspach,43
679,17/18,HJK Helsinki,41
768,17/18,Hallescher FC,43
399,17/18,Coventry City,36
558,17/18,Silkeborg IF,9
445,17/18,Notts County,36
769,17/18,SV Werder Bremen II,43
492,17/18,Crewe Alexandra,36
289,17/18,Viking FK,29
520,17/18,FC Admira Wacker Mödling,21
517,17/18,Colchester United,36
613,17/18,Tromsø IL,29
560,17/18,Mansfield Town,36
633,17/18,SV Mattersburg,21
276,17/18,SC Paderborn 07,43
770,17/18,Kristiansund BK,29
709,17/18,Jönköpings Södra IF,32
771,17/18,SV Meppen,43
693,17/18,Ettifaq FC,20
772,17/18,Tigres FC,28
551,17/18,AFC Wimbledon,35
548,17/18,Northampton Town,35
555,17/18,Cambridge United,36
463,17/18,Partick Thistle FC,23
515,17/18,Swindon Town,36
773,17/18,IK Sirius,32
774,17/18,Lincoln City,36
775,17/18,FSV Zwickau,43
513,17/18,Crawley Town,36
512,17/18,Doncaster Rovers,35
719,17/18,Al Batin,20
562,17/18,Exeter City,36
776,17/18,FC Rot-Weiß Erfurt,43
408,17/18,Fleetwood Town,35
536,17/18,Dundalk,37
557,17/18,Morecambe,36
521,17/18,Wolfsberger AC,21
524,17/18,Newcastle Jets,13
634,17/18,GIF Sundsvall,32
518,17/18,Yeovil Town,36
547,17/18,Gillingham,35
777,17/18,FC Carl Zeiss Jena,43
569,17/18,Wycombe Wanderers,36
510,17/18,Chesterfield,36
504,17/18,St. Patrick's Athletic,37
526,17/18,Carlisle United,36
561,17/18,Cork City,37
716,17/18,SKN St. Pölten,21
572,17/18,Accrington Stanley,36
778,17/18,Forest Green Rovers,36
532,17/18,Cheltenham Town,36
540,17/18,Port Vale,36
566,17/18,Newport County,36
573,17/18,Bohemian FC,37
635,17/18,Barnet,36
501,17/18,Shrewsbury,35
533,17/18,Halmstads BK,32
565,17/18,Derry City,37
570,17/18,Sligo Rovers,37
563,17/18,Shamrock Rovers,37
568,17/18,Stevenage,36
721,17/18,Finn Harps,37
779,17/18,FC Helsingør,9
577,17/18,Bray Wanderers,37
571,17/18,Limerick FC,37
639,17/18,Galway United,37
574,17/18,Drogheda United,37
9,18/19,Juventus,4
0,18/19,FC Barcelona,0
3,18/19,Paris Saint-Germain,2
5,18/19,Manchester United,3
6,18/19,Manchester City,3
1,18/19,Real Madrid,0
4,18/19,Chelsea,3
11,18/19,Atlético Madrid,0
2,18/19,FC Bayern München,1
10,18/19,Tottenham Hotspur,3
17,18/19,Liverpool,3
22,18/19,Inter,4
24,18/19,Milan,4
12,18/19,Napoli,4
674,18/19,Vissel Kobe,40
8,18/19,Arsenal,3
20,18/19,Lazio,4
15,18/19,FC Schalke 04,1
23,18/19,Valencia CF,0
53,18/19,Olympique Lyonnais,2
13,18/19,Roma,4
73,18/19,LA Galaxy,10
43,18/19,Beşiktaş JK,5
21,18/19,AS Monaco,2
28,18/19,FC Porto,7
780,18/19,Guangzhou Evergrande Taobao FC,44
7,18/19,Borussia Dortmund,1
94,18/19,RC Celta,0
35,18/19,Olympique de Marseille,2
82,18/19,Real Betis,0
39,18/19,Villarreal CF,0
108,18/19,Atalanta,4
85,18/19,Leicester City,3
19,18/19,AS Saint-Étienne,2
30,18/19,SL Benfica,7
26,18/19,Real Sociedad,0
27,18/19,Bayer 04 Leverkusen,1
781,18/19,Dalian YiFang FC,44
111,18/19,1. FC Köln,26
275,18/19,RB Leipzig,1
41,18/19,Sporting CP,7
32,18/19,Everton,3
38,18/19,TSG 1899 Hoffenheim,1
55,18/19,Spartak Moscow,6
37,18/19,Athletic Club de Bilbao,0
180,18/19,Wolverhampton Wanderers,3
48,18/19,Sevilla FC,0
135,18/19,OGC Nice,2
672,18/19,Atlético Mineiro,38
650,18/19,Grêmio,38
72,18/19,Torino,4
71,18/19,Ajax,14
31,18/19,VfL Wolfsburg,1
155,18/19,Crystal Palace,3
64,18/19,West Ham United,3
125,18/19,SV Werder Bremen,1
782,18/19,Shanghai SIPG FC,44
63,18/19,Borussia Mönchengladbach,1
783,18/19,Beijing Sinobo Guoan FC,44
88,18/19,Fulham,3
69,18/19,Hertha BSC,1
578,18/19,New York City FC,10
77,18/19,Sassuolo,4
46,18/19,Lokomotiv Moscow,6
60,18/19,Toronto FC,10
49,18/19,Shakhtar Donetsk,11
226,18/19,Medipol Başakşehir FK,5
658,18/19,Cruzeiro,38
191,18/19,Watford,3
29,18/19,Stoke City,19
109,18/19,Montpellier HSC,2
722,18/19,Atlanta United,10
70,18/19,VfB Stuttgart,1
14,18/19,Galatasaray SK,5
34,18/19,Fenerbahçe SK,5
784,18/19,Los Angeles FC,10
120,18/19,Genoa,4
158,18/19,SD Eibar,0
785,18/19,Tianjin Quanjian FC,44
25,18/19,PFC CSKA Moscow,6
104,18/19,Levante UD,0
592,18/19,Fluminense,38
76,18/19,PSV,14
36,18/19,,8
133,18/19,Boca Juniors,18
240,18/19,Burnley,3
